"status_id","created_at","user_id","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","senator"
"x857661823201497088",2017-04-27 18:24:47,"x171598736","SenBobCasey","@paulhaymaker I sincerely hope that's not the case. DM me your name and email address, and I'll look into it.","Twitter Web Client",95,"x857001008899268609","x842510320711221249","paulhaymaker",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x842510320711221249","paulhaymaker","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x857639474821562369",2017-04-27 16:55:59,"x171598736","SenBobCasey","RT @DemsOnAging: .@nytimes op-ed by @DhruvKhullar ‘How Social Isolation is Killing Us’, details the growing epidemic. Read more here: https…","Twitter for iPhone",140,,,,FALSE,TRUE,0,20,,,,,,,,,,,,,,"x824712291669118980 807095 44126833","DemsOnAging nytimes DhruvKhullar","en",,,,,,,,,,,,,,,,"x857611765483524096",".@nytimes op-ed by @DhruvKhullar ‘How Social Isolation is Killing Us’, details the growing epidemic. Read more here: https://t.co/G3SO0IojSA",2017-04-27 15:05:53,,24,"x824712291669118980","DemsOnAging","DemsOnAging",494,156,274,"Washington, DC","News and information from the United States Senate Special Committee on Aging on behalf of Ranking Member @SenBobCasey.",FALSE,,,,,,,,,,"Casey"
"x857612727279398915",2017-04-27 15:09:42,"x171598736","SenBobCasey","Not sure who you think you're fooling. I spoke with impacted miners in Greene &amp; Fayette co. They know who's fighting for them &amp; who's not. https://t.co/sozszJ21uI","Twitter for iPhone",146,,,,FALSE,FALSE,3597,1446,,,"twitter.com/realdonaldtrum…","https://t.co/sozszJ21uI","https://twitter.com/realdonaldtrump/status/857604537003200512",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x857610821047922689",2017-04-27 15:02:08,"x171598736","SenBobCasey","RT @RepDonBeyer: Rank dishonesty.

D's pushed the #MinersProtectionAct. @SenBobCasey pointed out POTUS could've gotten it passed w/ 1 phone…","TweetDeck",140,,,,FALSE,TRUE,0,210,"MinersProtectionAct",,,,,,,,,,,,,"x2962868158 171598736","RepDonBeyer SenBobCasey","en",,,,,,,,,,,,,,,,"x857607029371924482","Rank dishonesty.

D's pushed the #MinersProtectionAct. @SenBobCasey pointed out POTUS could've gotten it passed w/ 1 phone call to R leaders https://t.co/GlmimJ3ECs",2017-04-27 14:47:04,,332,"x2962868158","RepDonBeyer","Rep. Don Beyer",56881,3066,12180,"Northern Virginia & DC","Representing Virginia's 8th District, Northern Virginia, in Congress. Vice-Ranking @SciCmteDems. Co-Chair @CaucusOnClimate. #EqualPay #StopGunViolence",TRUE,,,,,,,,,,"Casey"
"x857609938025283584",2017-04-27 14:58:37,"x171598736","SenBobCasey","@realDonaldTrump Still waiting on response Mr. President - https://t.co/4nInNtJkqz","Twitter Web Client",65,"x857604537003200512","x25073877","realDonaldTrump",TRUE,FALSE,494,186,,,"twitter.com/SenBobCasey/st…","https://t.co/4nInNtJkqz","https://twitter.com/SenBobCasey/status/851722239703748608",,,,,,,,,"x25073877","realDonaldTrump","en","x851722239703748608",".@realDonaldTrump Since you've yet to respond to my letter and this is usually when you’re on Twitter… https://t.co/tvJitf319g",2017-04-11 09:03:00,,2004,819,"x171598736","SenBobCasey","Senator Bob Casey",399234,554,7388,"Scranton, PA","Official twitter profile for U.S. Senator Bob Casey.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x857609157284855808",2017-04-27 14:55:31,"x171598736","SenBobCasey","@realDonaldTrump When you've repeatedly asked the President to support the Miners Protection Act and then see this tweet. https://t.co/EwiCwMKZzk","Twitter for iPhone",104,"x857604537003200512","x25073877","realDonaldTrump",FALSE,FALSE,1257,443,,,,,,"http://pbs.twimg.com/tweet_video_thumb/C-bW-BAXkAAhRxh.jpg","https://t.co/EwiCwMKZzk","https://twitter.com/SenBobCasey/status/857609157284855808/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/C-bW-BAXkAAhRxh.jpg","https://t.co/EwiCwMKZzk","https://twitter.com/SenBobCasey/status/857609157284855808/photo/1",,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x857604193586212864",2017-04-27 14:35:47,"x171598736","SenBobCasey","RT @AARPPA: @SenateAging @SenBobCasey holding hearing on Older Americans and effect of social isolation. Follow here: https://t.co/PGB2Born…","TweetDeck",140,,,,FALSE,TRUE,0,7,,,,,,,,,,,,,,"x60925947 2359937696 171598736","AARPPA SenateAging SenBobCasey","en",,,,,,,,,,,,,,,,"x857603670841729025","@SenateAging @SenBobCasey holding hearing on Older Americans and effect of social isolation. Follow here: https://t.co/PGB2BornCN",2017-04-27 14:33:43,,20,"x60925947","AARPPA","AARP Pennsylvania",6076,4549,7432,"Pennsylvania","AARP PA has over 1.8 million members and is creating Real Possibilities for Pennsylvanians age 50+ and their families. Media Inquiries: @JacklynIsasi",FALSE,,,,,,,,,,"Casey"
"x857603030237286400",2017-04-27 14:31:10,"x171598736","SenBobCasey","RT @DemsOnAging: The consequences of social isolation &amp; loneliness can be devastating. Interventions such as drop-by programs &amp; assistive #…","TweetDeck",148,,,,FALSE,TRUE,0,17,,,,,,,,,,,,,,"x824712291669118980","DemsOnAging","en",,,,,,,,,,,,,,,,"x857597721208868866","The consequences of social isolation &amp; loneliness can be devastating. Interventions such as drop-by programs &amp; assistive #technology work.",2017-04-27 14:10:04,,81,"x824712291669118980","DemsOnAging","DemsOnAging",494,156,274,"Washington, DC","News and information from the United States Senate Special Committee on Aging on behalf of Ranking Member @SenBobCasey.",FALSE,,,,,,,,,,"Casey"
"x857594709161783297",2017-04-27 13:58:06,"x171598736","SenBobCasey","RT @DemsOnAging: Starting Soon: @SenateAging hearing on the effects of social isolation &amp; loneliness. Watch the live broadcast here: https:…","TweetDeck",144,,,,FALSE,TRUE,0,14,,,,,,,,,,,,,,"x824712291669118980 2359937696","DemsOnAging SenateAging","en",,,,,,,,,,,,,,,,"x857587642476756994","Starting Soon: @SenateAging hearing on the effects of social isolation &amp; loneliness. Watch the live broadcast here: https://t.co/aRIDnLyCXh",2017-04-27 13:30:01,,19,"x824712291669118980","DemsOnAging","DemsOnAging",494,156,274,"Washington, DC","News and information from the United States Senate Special Committee on Aging on behalf of Ranking Member @SenBobCasey.",FALSE,,,,,,,,,,"Casey"
"x857589307921637377",2017-04-27 13:36:38,"x171598736","SenBobCasey","The Frein trial was a stark reminder of the courage and sacrifice of our law enforcement officers. My thanks to all who protect and serve.","Twitter Web Client",138,,,,FALSE,FALSE,137,28,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x857348948528439297",2017-04-26 21:41:32,"x171598736","SenBobCasey","It just doesn't stop: @AjitPaiFCC &amp; FCC Rs just announced their plan to kill #netneutrality. I’ll fight to preserve a free &amp; open internet. https://t.co/YORcQ4RzyA","Twitter Web Client",147,,,,TRUE,FALSE,520,238,"netneutrality",,"twitter.com/washingtonpost…","https://t.co/YORcQ4RzyA","https://twitter.com/washingtonpost/status/857308569389195269",,,,,,,,,"x575658149","AjitPaiFCC","en","x857308569389195269","The FCC just released a plan to undo its own net neutrality rules https://t.co/mEjquC20xX",2017-04-26 19:01:05,,70,146,"x2467791","washingtonpost","Washington Post",12144297,1465,259048,"Washington, DC","Tweet-length breaking news, analysis from around the world. Founded in 1877. Follow our journalists on Twitter: https://t.co/VV0UBAMHg8",TRUE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x857314287337054208",2017-04-26 19:23:48,"x171598736","SenBobCasey","@bigdaddypauld Yes","TweetDeck",3,"x857313805398888449","x415895057","bigdaddypauld",FALSE,FALSE,4,0,,,,,,,,,,,,,,"x415895057","bigdaddypauld","und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x857288411983564800",2017-04-26 17:40:59,"x171598736","SenBobCasey","I did. Under the ACA, members of Congress and their staff must get their employee coverage through an ACA Exchange. https://t.co/z8TUoWZkqr","TweetDeck",115,,,,TRUE,FALSE,996,328,,,"twitter.com/JoesindaddyS/s…","https://t.co/z8TUoWZkqr","https://twitter.com/JoesindaddyS/status/857286217133690882",,,,,,,,,,,"en","x857286217133690882","@SenBobCasey Didn't see anyone in Congress signing up for Obama care when it was passed either Bob",2017-04-26 17:32:16,,7,0,"x828298154395185160","JoesindaddyS","Joesindaddy Sinclair",25,158,159,"Tennessee, USA","",FALSE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x857282580869152769",2017-04-26 17:17:49,"x171598736","SenBobCasey","Think about this: If the GOP Health Care plan isn’t good enough for themselves, how could it possibly be good enough for you? https://t.co/TVPrnMAjCa","Twitter for iPhone",125,,,,TRUE,FALSE,2108,1552,,,"twitter.com/sarahkliff/sta…","https://t.co/TVPrnMAjCa","https://twitter.com/sarahkliff/status/857062210811686912",,,,,,,,,,,"en","x857062210811686912","This is rich: House GOP exempt themselves, their health insurance from their latest ACA repeal plan. 

https://t.co/XKzGPNdMN9",2017-04-26 02:42:09,,9362,12348,"x19734832","sarahkliff","Sarah Kliff",119109,1164,19187,"Washington, DC","Senior Policy Correspondent @voxdotcom. Host of THE IMPACT, a podcast about how policy affects people. Listen/subscribe to our first season. <f0><U+009F><U+0091><U+0087>",TRUE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x856977177308483584",2017-04-25 21:04:15,"x171598736","SenBobCasey","Why @SenateGOP won’t get on board with an independent investigation is beyond me. https://t.co/3Otpu8GBT7","TweetDeck",81,,,,TRUE,FALSE,809,352,,,"twitter.com/nytimes/status…","https://t.co/3Otpu8GBT7","https://twitter.com/nytimes/status/856902021923917824",,,,,,,,,"x14344823","SenateGOP","en","x856902021923917824","Breaking News: Michael Flynn may have violated the law by failing to fully disclose business dealings with Russia https://t.co/n1WU0TC1ZJ",2017-04-25 16:05:37,,2832,1918,"x807095","nytimes","The New York Times",41218250,882,310902,"New York City","Where the conversation begins. Follow for breaking news, special reports, RTs of our journalists and more. Visit https://t.co/UVJRxNXe00 to share news tips.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x856934294132072450",2017-04-25 18:13:51,"x171598736","SenBobCasey","RT @Witnesses_Natl: Witnesses to Hunger Meet With Sen. Bob Casey https://t.co/xY6XrTJsA3 https://t.co/qKkpGsxQcA","TweetDeck",112,,,,FALSE,TRUE,0,13,,,"witnessestohunger.blog/2017/04/25/wit…","https://t.co/xY6XrTJsA3","http://witnessestohunger.blog/2017/04/25/witnesses-to-hunger-meet-with-sen-bob-casey","http://pbs.twimg.com/media/C-RsaRPUwAA2paX.jpg","https://t.co/qKkpGsxQcA","https://twitter.com/Witnesses_Natl/status/856929030305705985/photo/1","photo","http://pbs.twimg.com/media/C-RsaRPUwAA2paX.jpg","https://t.co/qKkpGsxQcA","https://twitter.com/Witnesses_Natl/status/856929030305705985/photo/1",,"x745336997104001024","Witnesses_Natl","en",,,,,,,,,,,,,,,,"x856929030305705985","Witnesses to Hunger Meet With Sen. Bob Casey https://t.co/xY6XrTJsA3 https://t.co/qKkpGsxQcA",2017-04-25 17:52:56,,40,"x745336997104001024","Witnesses_Natl","Witnesses To Hunger",1259,80,2906,"","Witnesses to Hunger is a groundbreaking movement featuring the experiences & photography of caregivers who know hunger & poverty first-hand.",FALSE,,,,,,,,,,"Casey"
"x856909327101284352",2017-04-25 16:34:38,"x171598736","SenBobCasey",".@realDonaldTrump Follow through on your promise to coal miners- call @SpeakerRyan, @SenateMajLdr &amp; demand a vote on Miners Protection Act. https://t.co/OQYxrCeSN2","Media Studio",143,,,,FALSE,FALSE,239,99,,,,,,"http://pbs.twimg.com/amplify_video_thumb/856908393361154049/img/0moj56F8ZEWgt2mH.jpg","https://t.co/OQYxrCeSN2","https://twitter.com/SenBobCasey/status/856909327101284352/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/856908393361154049/img/0moj56F8ZEWgt2mH.jpg","https://t.co/OQYxrCeSN2","https://twitter.com/SenBobCasey/status/856909327101284352/video/1",,"x25073877 18916432 1249982359","realDonaldTrump SpeakerRyan SenateMajLdr","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x856902962752483328",2017-04-25 16:09:21,"x171598736","SenBobCasey","Today's front page of the @timestribune says it all. https://t.co/KoV5p6xPLS","Twitter Web Client",52,,,,FALSE,FALSE,191,102,,,,,,"http://pbs.twimg.com/media/C-RUWiZWAAAowsj.jpg","https://t.co/KoV5p6xPLS","https://twitter.com/SenBobCasey/status/856902962752483328/photo/1","photo","http://pbs.twimg.com/media/C-RUWiZWAAAowsj.jpg","https://t.co/KoV5p6xPLS","https://twitter.com/SenBobCasey/status/856902962752483328/photo/1",,"x10680632","timestribune","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x856893072407506944",2017-04-25 15:30:03,"x171598736","SenBobCasey","Thank you for being such a tireless advocate, you inspire me! https://t.co/fWbNEpLirR","Twitter for iPhone",61,,,,TRUE,FALSE,89,11,,,"twitter.com/abigailadvocat…","https://t.co/fWbNEpLirR","https://twitter.com/abigailadvocate/status/856889479994462213",,,,,,,,,,,"en","x856889479994462213","We stand on the shoulders of giants Thx @SenBobCasey 4 being a #Champion of Change + a  #RoleModel 2 everyone! @NDSS #uinspireme https://t.co/B2aIccqDNi",2017-04-25 15:15:46,,10,3,"x711970514672218112","AbigailAdvocate","Abigail Adams",132,97,479,"Florida, USA","Actress/model/motivational speaker. Down syndrome's only part of my story! Rep by The Diamond Agency + KMR. Page by me & dad. https://t.co/BPMjZCoYP5",FALSE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x856889457005539328",2017-04-25 15:15:41,"x171598736","SenBobCasey","RT @RepDonBeyer: I'm with @davidcicilline &amp; @SenStabenow @SenBobCasey @SenatorBaldwin talking about jobs, jobs, jobs #Trump100Days https://…","Twitter for iPhone",144,,,,FALSE,TRUE,0,10,"Trump100Days",,,,,,,,,,,,,"x2962868158 23593446 76456274 171598736 1074518754","RepDonBeyer davidcicilline SenStabenow SenBobCasey SenatorBaldwin","en",,,,,,,,,,,,,,,,"x856889048664870914","I'm with @davidcicilline &amp; @SenStabenow @SenBobCasey @SenatorBaldwin talking about jobs, jobs, jobs #Trump100Days https://t.co/lji4xxOjEG",2017-04-25 15:14:04,,17,"x2962868158","RepDonBeyer","Rep. Don Beyer",56881,3066,12180,"Northern Virginia & DC","Representing Virginia's 8th District, Northern Virginia, in Congress. Vice-Ranking @SciCmteDems. Co-Chair @CaucusOnClimate. #EqualPay #StopGunViolence",TRUE,,,,,,,,,,"Casey"
"x856886428046946304",2017-04-25 15:03:39,"x171598736","SenBobCasey","RT @lizzishappell: .@SenBobCasey notes #BrokenPromises on infrastructure. Dems have a plan, but Trump hasn't engaged.  #trump100days https:…","TweetDeck",140,,,,FALSE,TRUE,0,29,"BrokenPromises trump100days",,,,,,,,,,,,,"x142425209 171598736","lizzishappell SenBobCasey","en",,,,,,,,,,,,,,,,"x856885322306777089",".@SenBobCasey notes #BrokenPromises on infrastructure. Dems have a plan, but Trump hasn't engaged.  #trump100days https://t.co/gHyGo49Ghf",2017-04-25 14:59:15,,61,"x142425209","lizzishappell","Elizabeth Shappell",1152,1053,10537,"washington, dc","hoosier native, @NotreDame grad, lover of college sports. deputy cd @SenSchumer @SenateDems. opinions shared here are mine alone.",FALSE,,,,,,,,,,"Casey"
"x856882687344357377",2017-04-25 14:48:47,"x171598736","SenBobCasey","Joining @SenStabenow &amp; @SenatorBaldwin to discuss @POTUS's failure to deliver on his first 100 days promises. https://t.co/F08MRptilh","Twitter Web Client",137,,,,FALSE,FALSE,139,54,,,"youtube.com/watch?v=X40RMX…","https://t.co/F08MRptilh","https://www.youtube.com/watch?v=X40RMX_P3jY",,,,,,,,,"x76456274 1074518754 822215679726100480","SenStabenow SenatorBaldwin POTUS","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x856857568718839809",2017-04-25 13:08:58,"x171598736","SenBobCasey","Thanks so much for stopping by! The Lorax is one of my favorite books and an important reminder that we must protect the environment! https://t.co/ZLo40fHFks","TweetDeck",133,,,,TRUE,FALSE,160,31,,,"twitter.com/theloraxtodc/s…","https://t.co/ZLo40fHFks","https://twitter.com/theloraxtodc/status/856707500372094976",,,,,,,,,,,"en","x856707500372094976","@SenBobCasey your staff was amazing with the kids today, we hope you enjoy the copy of the Lorax they left for you! https://t.co/608s6pQbjZ",2017-04-25 03:12:39,,20,5,"x856699251497340928","wespeak4trees","The Lorax Project",42,149,176,"Pennsylvania, USA","This site contains environmental issues for adults and children. It will also contain information for activists to Resist environmental policy changes.",FALSE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x856631139343192066",2017-04-24 22:09:13,"x171598736","SenBobCasey","RT @RonWyden: Yes, I am curious @StateDept. Why are taxpayer $$ promoting the President's private country club? https://t.co/IlPhUlvMwa","Twitter for iPhone",135,,,,FALSE,TRUE,0,6770,,,,,,"http://pbs.twimg.com/media/C-Mu_44WAAA4pbA.jpg","https://t.co/IlPhUlvMwa","https://twitter.com/RonWyden/status/856580066389708801/photo/1","photo","http://pbs.twimg.com/media/C-Mu_44WAAA4pbA.jpg","https://t.co/IlPhUlvMwa","https://twitter.com/RonWyden/status/856580066389708801/photo/1",,"x250188760 9624742","RonWyden StateDept","en",,,,,,,,,,,,,,,,"x856580066389708801","Yes, I am curious @StateDept. Why are taxpayer $$ promoting the President's private country club? https://t.co/IlPhUlvMwa",2017-04-24 18:46:16,,9180,"x250188760","RonWyden","Ron Wyden",391558,398,6017,"Oregon","U.S. Senator from Oregon. @SenateFinance Ranking Member. Follow @WydenPress for updates from my staff. Instagram: https://t.co/a6CyBjcD79",TRUE,,,,,,,,,,"Casey"
"x856619633121669121",2017-04-24 21:23:30,"x171598736","SenBobCasey","Today we mark Yom Hashoah- Holocaust Remembrance Day. A reminder that we must work together to ensure these horrors are never repeated.","Twitter Web Client",135,,,,FALSE,FALSE,420,102,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x856570359428132866",2017-04-24 18:07:42,"x171598736","SenBobCasey","#FakeNews https://t.co/qQMLxYgmXd","Twitter Web Client",9,,,,FALSE,FALSE,1651,472,"FakeNews",,"twitter.com/realDonaldTrum…","https://t.co/qQMLxYgmXd","https://twitter.com/realDonaldTrump/status/856557986474491904",,,,,,,,,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x856553800429162497",2017-04-24 17:01:54,"x171598736","SenBobCasey","100 days of broken promises. https://t.co/Ngn8aEUJRA","Media Studio",28,,,,FALSE,FALSE,526,309,,,,,,"http://pbs.twimg.com/amplify_video_thumb/856553348262133761/img/b0wQYdHSuhxUoASB.jpg","https://t.co/Ngn8aEUJRA","https://twitter.com/SenBobCasey/status/856553800429162497/video/1","photo","http://pbs.twimg.com/amplify_video_thumb/856553348262133761/img/b0wQYdHSuhxUoASB.jpg","https://t.co/Ngn8aEUJRA","https://twitter.com/SenBobCasey/status/856553800429162497/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x856175444999196673",2017-04-23 15:58:27,"x171598736","SenBobCasey","If @realDonaldTrump fails to enforce the law, costs will go up for PA families. He should stop this cynical game.","Twitter for iPhone",113,"x856175319174307840","x171598736","SenBobCasey",FALSE,FALSE,283,68,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x856175319174307840",2017-04-23 15:57:57,"x171598736","SenBobCasey",".@realDonaldTrump continues to threaten to undermine our health care system. https://t.co/UCDnyIrlJ1","Twitter for iPhone",76,,,,FALSE,FALSE,526,220,,,"twitter.com/realdonaldtrum…","https://t.co/UCDnyIrlJ1","https://twitter.com/realdonaldtrump/status/856150719656755200",,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x855793477635977218",2017-04-22 14:40:39,"x171598736","SenBobCasey","Encouraged to see so many marching in support of fact-based decision making. We could use more of that in DC. #MarchForScience #EarthDay https://t.co/WtMFIe8GIT","Twitter Web Client",136,,,,TRUE,FALSE,1260,380,"MarchForScience EarthDay",,"twitter.com/thehill/status…","https://t.co/WtMFIe8GIT","https://twitter.com/thehill/status/855789067086286848",,,,,,,,,,,"en","x855789067086286848","WATCH LIVE: #marchforscience in Washington D.C. https://t.co/wthPqfcPT4 https://t.co/dBfLMMfJ4u",2017-04-22 14:23:08,,341,186,"x1917731","thehill","The Hill",2988869,901,407464,"Washington, DC","The Hill is the premier source for policy and political news. Follow for tweets on what's happening in Washington, breaking news and retweets of our reporters.",TRUE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x855785052936048641",2017-04-22 14:07:10,"x171598736","SenBobCasey","Article I, Section 27 of PA's Constitution. As Pennsylvanians, it's our duty to protect the environment for future generations. #EarthDay https://t.co/UynVQrgz8b","Twitter for iPhone",137,,,,FALSE,FALSE,580,246,"EarthDay",,,,,"http://pbs.twimg.com/media/C-Bb9zvXoAQVyYr.jpg","https://t.co/UynVQrgz8b","https://twitter.com/SenBobCasey/status/855785052936048641/photo/1","photo","http://pbs.twimg.com/media/C-Bb9zvXoAQVyYr.jpg","https://t.co/UynVQrgz8b","https://twitter.com/SenBobCasey/status/855785052936048641/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x855505135161806849",2017-04-21 19:34:53,"x171598736","SenBobCasey","Ha, and the world was never the same. https://t.co/ldC2WWfEnn","TweetDeck",37,,,,TRUE,FALSE,145,15,,,"twitter.com/Dani_PA/status…","https://t.co/ldC2WWfEnn","https://twitter.com/Dani_PA/status/855492362604355584",,,,,,,,,,,"en","x855492362604355584","What a difference 8 years makes: old @PennLive editorial calling for @SenBobCasey to start tweeting: https://t.co/5Qv3yzTigp",2017-04-21 18:44:08,,6,1,"x12125182","Dani_PA","Danielle Gross",2642,2565,8822,"Harrisburg, PA","working where PA politics, communications and advocacy intersect.",FALSE,,,,,,,,,,,,,,,,,,,,,,,,"Casey"
"x855495929981546497",2017-04-21 18:58:18,"x171598736","SenBobCasey","RT @LMcCrystal: Lack of answers on water contamination is so confounding that @SenBobCasey wants to compel Pentagon to release info  https:…","TweetDeck",140,,,,FALSE,TRUE,0,24,,,,,,,,,,,,,,"x162941499 171598736","LMcCrystal SenBobCasey","en",,,,,,,,,,,,,,,,"x855472800672382976","Lack of answers on water contamination is so confounding that @SenBobCasey wants to compel Pentagon to release info  https://t.co/yaTjoXibdw",2017-04-21 17:26:24,,52,"x162941499","LMcCrystal","Laura McCrystal",3117,597,6208,"Philadelphia, PA","Reporter for The Philadelphia Inquirer. Concord Monitor alum. Notre Dame grad. Cleveland native. Lmccrystal@philly.com",TRUE,,,,,,,,,,"Casey"
"x855451578949566468",2017-04-21 16:02:04,"x171598736","SenBobCasey","RT @PAHomelessYouth: #TheseCutsHurt discusses federal budget cuts w @SenBobCasey @PAHousing @PECCaresPhilly @lizhersh @PAHomelessYouth http…","TweetDeck",140,,,,FALSE,TRUE,0,22,"TheseCutsHurt",,,,,,,,,,,,,"x171598736 63771820 1037545741 61827923","SenBobCasey PAHousing PECCaresPhilly lizhersh","en",,,,,,,,,,,,,,,,"x855447759608008704","#TheseCutsHurt discusses federal budget cuts w @SenBobCasey @PAHousing @PECCaresPhilly @lizhersh @PAHomelessYouth https://t.co/VV1qmJYACy",2017-04-21 15:46:53,,28,"x3082275273","YouthHEALers","YouthHEALersStandUp",285,242,252,"Pennsylvania, USA","PEC's Policy div. advocates across PA to promote federal legislation that supports homeless youth  in conjunction w/ NAEHCY and NN4Y
--
rstanford@pec-cares.org",FALSE,,,,,,,,,,"Casey"
"x855449605751877632",2017-04-21 15:54:14,"x171598736","SenBobCasey","RT @Witnesses_Natl: @Niambi_79 meets with @SenBobCasey at #TheseCutsHurt town hall meeting #WitnessesToHunger https://t.co/bNwjy8mgx7","TweetDeck",133,,,,FALSE,TRUE,0,14,"TheseCutsHurt WitnessesToHunger",,,,,"http://pbs.twimg.com/media/C98mW3sXsAE8zRS.jpg","https://t.co/bNwjy8mgx7","https://twitter.com/Witnesses_Natl/status/855444630070022145/photo/1","photo","http://pbs.twimg.com/media/C98mW3sXsAE8zRS.jpg","https://t.co/bNwjy8mgx7","https://twitter.com/Witnesses_Natl/status/855444630070022145/photo/1",,"x745336997104001024 2882576774 171598736","Witnesses_Natl Niambi_79 SenBobCasey","en",,,,,,,,,,,,,,,,"x855444630070022145","@Niambi_79 meets with @SenBobCasey at #TheseCutsHurt town hall meeting #WitnessesToHunger https://t.co/bNwjy8mgx7",2017-04-21 15:34:27,,44,"x745336997104001024","Witnesses_Natl","Witnesses To Hunger",1259,80,2906,"","Witnesses to Hunger is a groundbreaking movement featuring the experiences & photography of caregivers who know hunger & poverty first-hand.",FALSE,,,,,,,,,,"Casey"
"x855449471236399104",2017-04-21 15:53:42,"x171598736","SenBobCasey","RT @MarianaChilton: @SenBobCasey listens &amp; responds to constituents during  #TheseCutsHurt https://t.co/A6S59Sypv9","TweetDeck",118,,,,FALSE,TRUE,0,12,"TheseCutsHurt",,,,,"http://pbs.twimg.com/media/C98hqgpXkAE9Bq9.jpg","https://t.co/A6S59Sypv9","https://twitter.com/MarianaChilton/status/855439512540983297/photo/1","photo","http://pbs.twimg.com/media/C98hqgpXkAE9Bq9.jpg http://pbs.twimg.com/media/C98hqhCXkAA3GcE.jpg","https://t.co/A6S59Sypv9 https://t.co/A6S59Sypv9","https://twitter.com/MarianaChilton/status/855439512540983297/photo/1 https://twitter.com/MarianaChilton/status/855439512540983297/photo/1",,"x89084870 171598736","MarianaChilton SenBobCasey","en",,,,,,,,,,,,,,,,"x855439512540983297","@SenBobCasey listens &amp; responds to constituents during  #TheseCutsHurt https://t.co/A6S59Sypv9",2017-04-21 15:14:07,,31,"x89084870","MarianaChilton","Mariana Chilton",2283,1777,6569,"Philadelphia, PA","Professor @DrexelPubHealth #hunger & #trauma researcher/practitioner -- Founder: @hungerfreectr @witnesses_natl @theEATCafe @thebwhnetwork -Co-PI: @childrensHW",FALSE,,,,,,,,,,"Casey"
